"X","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","canRate","viewerRating","likeCount","publishedAt","updatedAt","authorChannelId.value","comment_id","comment_Toxicity"
41,"0f5PY_mUDbs","Only with krsna can we have eternal life, Hare krsna.","Only with krsna can we have eternal life, Hare krsna.","Rob B","https://yt3.ggpht.com/ytc/AL5GRJX3iIgIQ1ebny-2xcKD5ipgHkNkzJs1i6voHg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCYs8E_HywZ3npWUOLBFqjTQ","True","none",0,"2021-10-30T11:15:08Z","2021-10-30T11:15:08Z","UCYs8E_HywZ3npWUOLBFqjTQ","Ugz3_2WQscQ0H4kxRit4AaABAg",0.019854378
42,"0f5PY_mUDbs","Why cant the American people sue these disgraceful people for violating our civil liberties  let alone crimes against our great nation.  All &quot;good Americans&quot; are ANTIFAcsist! God bless America and ALL of her people!  Love it or leave it republican losers  take your orange idol with you comrades","Why cant the American people sue these disgraceful people for violating our civil liberties  let alone crimes against our great nation.  All ""good Americans"" are ANTIFAcsist! God bless America and ALL of her people!  Love it or leave it republican losers  take your orange idol with you comrades","robyn jones","https://yt3.ggpht.com/ytc/AL5GRJWM4ggRm8oBk_a3SduIBF1yJIZuaFWEcUkXMbremQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCyI4xRs0Mtd1RMGq4d3InQg","True","none",0,"2021-10-30T10:57:58Z","2021-10-30T10:57:58Z","UCyI4xRs0Mtd1RMGq4d3InQg","UgzlSMBLCmpgagt67aZ4AaABAg",0.62136006
43,"0f5PY_mUDbs","Arrest and remand any person refusing to appear when subpoenaed on charges of contempt of court just like any other citizen period!  A year in jail is a year in jail. better than letting these SOBs out on the streets rubbing our faces in the fact that they can.  ARREST THEM NOW!","Arrest and remand any person refusing to appear when subpoenaed on charges of contempt of court just like any other citizen period!  A year in jail is a year in jail. better than letting these SOBs out on the streets rubbing our faces in the fact that they can.  ARREST THEM NOW!","robyn jones","https://yt3.ggpht.com/ytc/AL5GRJWM4ggRm8oBk_a3SduIBF1yJIZuaFWEcUkXMbremQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCyI4xRs0Mtd1RMGq4d3InQg","True","none",1,"2021-10-30T10:50:04Z","2021-10-30T10:50:04Z","UCyI4xRs0Mtd1RMGq4d3InQg","Ugz7FLuliTHZZ8hlTQ54AaABAg",0.4014846
44,"0f5PY_mUDbs","WP reporter. On January 2, 2021 Putin tried to brainwash me on facebook. He said, &#39;On January 6, 2021, you will come to Washington DC. Bring a sign and your loud voice where you will join thousands more in the overthrow of America, for me, your leader Putin.&#39; He was not able to brainwash me. I am planning to write a book. Contact me for more information.","WP reporter. On January 2, 2021 Putin tried to brainwash me on facebook. He said, 'On January 6, 2021, you will come to Washington DC. Bring a sign and your loud voice where you will join thousands more in the overthrow of America, for me, your leader Putin.' He was not able to brainwash me. I am planning to write a book. Contact me for more information.","Ricardo d'savant","https://yt3.ggpht.com/ytc/AL5GRJVw0ag7c4CxNI8zC2iDILH037NuKA8Bse4FEH7P=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvXrBe-9HXoB1SGHaUxbn5A","True","none",0,"2021-10-30T06:24:53Z","2021-10-30T06:24:53Z","UCvXrBe-9HXoB1SGHaUxbn5A","UgyhBUrJvmbd1HMLMl14AaABAg",0.3266089
45,"0f5PY_mUDbs","I hope that the Trump supporters are the first ones&#39; he puts in concentration camps.  They clearly aren&#39;t very intelligent or they wouldn&#39;t want to live under a Dictatorship/Authoritarian Regime.  It&#39;s o.k. though with the economy the way it is and all the wealth with the top 1% we will all be at war with each other.  I think that might be the bigger plan here but people are still in the matrix.  The working class are all slaves to very few. HMMM.","I hope that the Trump supporters are the first ones' he puts in concentration camps.  They clearly aren't very intelligent or they wouldn't want to live under a Dictatorship/Authoritarian Regime.  It's o.k. though with the economy the way it is and all the wealth with the top 1% we will all be at war with each other.  I think that might be the bigger plan here but people are still in the matrix.  The working class are all slaves to very few. HMMM.","GenXrflatearther","https://yt3.ggpht.com/GYw0DeUhjftZ-WuX1geKzvKbial_8h8Z2P72CxfRafjQfC4VKBjVpKWBhFUYhq433b-p3v_UFg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCFXV0Be9r2lh9783Jg0qiCQ","True","none",0,"2021-10-30T06:05:21Z","2021-10-30T06:05:21Z","UCFXV0Be9r2lh9783Jg0qiCQ","UgwlwBy7vRp0E38NniB4AaABAg",0.45090583
46,"0f5PY_mUDbs","they have to push it until 2024 elections.....so it can be the main topic of election ....and um sure they have some worthless surprises to announce but until 2023 2024","they have to push it until 2024 elections.....so it can be the main topic of election ....and um sure they have some worthless surprises to announce but until 2023 2024","andy Hadzhinyan","https://yt3.ggpht.com/ytc/AL5GRJWRRELq8duzhzJ1B5HyaMabOaD0ywQprNUfzKPKKg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC2u9UFRo6d1knB3QD30Qbvg","True","none",4,"2021-10-30T05:56:04Z","2021-10-30T05:56:04Z","UC2u9UFRo6d1knB3QD30Qbvg","UgyYTzZucpvB_o9aMDp4AaABAg",0.15490346
47,"0f5PY_mUDbs","This Jan. 6 debacle is another Democrat garbage embarrassment. They are truly a disgrace. Please come back President Trump!","This Jan. 6 debacle is another Democrat garbage embarrassment. They are truly a disgrace. Please come back President Trump!","Robert Brucefan","https://yt3.ggpht.com/ytc/AL5GRJWSQuBugLGHXn0sehuYZNwcyr6nbeU7d7vhtA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvfek9orXISPkUqvrrf0NdQ","True","none",8,"2021-10-30T05:11:31Z","2021-10-30T05:11:31Z","UCvfek9orXISPkUqvrrf0NdQ","Ugym6Ujt1xtUiGO1uKF4AaABAg",0.6491204
48,"0f5PY_mUDbs","Wow if that was an insurrection where were the guns? Looked like more of a riot that was peaceful in comparison to the BLM riots.","Wow if that was an insurrection where were the guns? Looked like more of a riot that was peaceful in comparison to the BLM riots.","Can't_Believe_it's_Not_Butter","https://yt3.ggpht.com/ytc/AL5GRJVLCuiwMFWwZTWmijpN0Hlk__cHaJeOl4WMk37swvRWM9rWLqOYxCUz_J6_5OBi=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCu8mhE5ZlrAJdVtA0mfgD9Q","True","none",1,"2021-10-30T04:59:29Z","2021-10-30T04:59:29Z","UCu8mhE5ZlrAJdVtA0mfgD9Q","UgwOHWNCLIOX_7iqDEZ4AaABAg",0.10739898
49,"0f5PY_mUDbs","The Washington Post is 100% full of  propaganda.  They are the Owned by the Communist Larry Fink, and the disgusting Adam Schiff. Both of these men represent the evil Zionist.","The Washington Post is 100% full of  propaganda.  They are the Owned by the Communist Larry Fink, and the disgusting Adam Schiff. Both of these men represent the evil Zionist.","Betsy Ross","https://yt3.ggpht.com/ytc/AL5GRJWiGM2oM5I3Zop0p6dMAye9a_exbAiwaBojpNkQJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UChdG9W3vr_7fee8ro5lsC_w","True","none",0,"2021-10-30T02:58:31Z","2021-10-30T02:58:31Z","UChdG9W3vr_7fee8ro5lsC_w","UgxcGeyXbwJMmAGd7JB4AaABAg",0.55739564
50,"0f5PY_mUDbs","Some people can see through the charade. The objective is to keep Trump from running for office again. They&#39;re aware it wasn&#39;t an insurrection but this is more like a third impeachment for them.","Some people can see through the charade. The objective is to keep Trump from running for office again. They're aware it wasn't an insurrection but this is more like a third impeachment for them.","Lena Strope Strope","https://yt3.ggpht.com/ytc/AL5GRJUK1W13FpXv0Q2EHVhEpreX7y6kMA-E9IcjcQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPAR1klkvKTFEdml9ucIu8g","True","none",1,"2021-10-29T22:50:32Z","2021-10-29T22:50:32Z","UCPAR1klkvKTFEdml9ucIu8g","UgwNcCOucGG2uawHLTl4AaABAg",0.15048122
51,"0f5PY_mUDbs","biden did not win 2020 trump is the real president","biden did not win 2020 trump is the real president","Charlene Gullo","https://yt3.ggpht.com/ytc/AL5GRJVsUYiW9UkAsjAJhMH0MmzFmLz3VB6niJvB4w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYHRy0vGeiZs-PXTzsUApQ","True","none",1,"2021-10-29T22:22:33Z","2021-10-29T22:22:33Z","UCxYHRy0vGeiZs-PXTzsUApQ","UgxYjw0LFgyLSZ5quFJ4AaABAg",0.057005897
52,"0f5PY_mUDbs","The patriots who stopped Al Qaeda from destroying the Capitol Building on 9/11 all died in vain so long as any of these feces smearing copkillers on 1/6 remain free.","The patriots who stopped Al Qaeda from destroying the Capitol Building on 9/11 all died in vain so long as any of these feces smearing copkillers on 1/6 remain free.","Noms Chompsky","https://yt3.ggpht.com/ytc/AL5GRJWezgc3gxVH_ht-ho54TSaGlGwVjDyv1XkGZFQIvA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCtngD8FRVt6scn6OuZi8RcA","True","none",0,"2021-10-29T22:04:11Z","2021-10-29T22:04:11Z","UCtngD8FRVt6scn6OuZi8RcA","UgyKcY0IcY8CssCBYdh4AaABAg",0.47622904
53,"0f5PY_mUDbs","NOT rhetorical questions:  Were the acts taken by the January 6th protestors truly an insurrection?  Is it possible for the actions of some to be considered an act of insurrection, and the acts of others classified as rioting?   Are all acts of violence directed toward the (federal) government acts of insurrection?   Is it fair to definitively state the violent acts of January 6 were an insurrection?","NOT rhetorical questions:  Were the acts taken by the January 6th protestors truly an insurrection?  Is it possible for the actions of some to be considered an act of insurrection, and the acts of others classified as rioting?   Are all acts of violence directed toward the (federal) government acts of insurrection?   Is it fair to definitively state the violent acts of January 6 were an insurrection?","P4 Polecat Premium Podcasts Productions","https://yt3.ggpht.com/ytc/AL5GRJUhanX6S8ct1W4JA3zH87YbdLO66BQAdbSmeXg0aumiHfmQwEk8uvX1HigDXxah=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC4ZSA1yGfr5S4QEuMxA1jDQ","True","none",0,"2021-10-29T21:35:15Z","2021-10-29T21:35:15Z","UC4ZSA1yGfr5S4QEuMxA1jDQ","UgxKu6uAB0SJnsysTwV4AaABAg",0.028385026
54,"0f5PY_mUDbs","It&#39;s truly pathetic this charade of a &quot;trial&quot; and not one single person has been charged with &quot;Insurrection&quot;   - I pray the American people are smarter this time when they go to vote in 2022 and 2024.  I miss the mean tweets now.","It's truly pathetic this charade of a ""trial"" and not one single person has been charged with ""Insurrection""   - I pray the American people are smarter this time when they go to vote in 2022 and 2024.  I miss the mean tweets now.","Jeff Sherrill","https://yt3.ggpht.com/ytc/AL5GRJX0zRxoeTgoqVY0xPAuKyd8GwZjUnnKY-USTC8x=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCkgcGNU2Fn9r7HkYOyAJApw","True","none",9,"2021-10-29T21:22:53Z","2021-10-29T21:22:53Z","UCkgcGNU2Fn9r7HkYOyAJApw","UgzR88rXQp0jRbcL6N94AaABAg",0.49139655
